Timestamp,Source_IP,Packet_Size,Request_Count
1742321849.485879,18.66.41.55,279,220
1742321849.487846,192.168.0.100,60,698
1742321849.488414,192.168.0.100,128,699
1742321849.488958,192.168.0.100,321,700
1742321849.492321,18.66.41.55,68,221
1742321849.492321,18.66.41.55,54,222
1742321849.49256,18.66.41.55,56,223
1742321849.49256,18.66.41.55,233,224
1742321849.499401,192.168.0.100,54,701
1742321849.544958,192.168.0.100,54,702
1742321849.615078,18.66.41.55,471,225
1742321849.616855,192.168.0.100,66,703
1742321849.634635,18.172.78.102,68,119
1742321849.634811,192.168.0.100,54,704
1742321849.637231,192.168.0.100,735,705
1742321849.641215,18.172.78.102,56,120
1742321849.641477,18.172.78.102,279,121
1742321849.642788,192.168.0.100,60,706
1742321849.643211,192.168.0.100,128,707
1742321849.643648,192.168.0.100,335,708
1742321849.647436,18.172.78.102,56,122
1742321849.647669,18.172.78.102,233,123
1742321849.669959,192.168.0.100,54,709
1742321849.686285,104.22.26.181,80,10
1742321849.701328,192.168.0.100,54,710
1742321849.718335,18.172.78.102,56,124
1742321849.731967,192.168.0.100,54,711
1742321850.043773,18.172.78.102,814,125
1742321850.044851,18.172.78.102,783,126
1742321850.044914,192.168.0.100,54,712
1742321850.058826,192.168.0.100,66,713
1742321850.074674,18.66.41.55,68,226
1742321850.07485,192.168.0.100,54,714
1742321850.077715,192.168.0.100,721,715
1742321850.081541,18.66.41.55,56,227
1742321850.081779,18.66.41.55,279,228
1742321850.08278,192.168.0.100,60,716
1742321850.083373,192.168.0.100,128,717
1742321850.084212,192.168.0.100,357,718
1742321850.089218,18.66.41.55,56,229
1742321850.089218,18.66.41.55,54,230
1742321850.089577,18.66.41.55,233,231
1742321850.138334,192.168.0.100,54,719
1742321850.158361,18.66.41.55,56,232
1742321850.208873,18.66.41.55,471,233
1742321850.210405,192.168.0.100,66,720
1742321850.226314,18.172.78.102,68,127
1742321850.226451,192.168.0.100,54,721
1742321850.229207,192.168.0.100,735,722
1742321850.233053,18.172.78.102,56,128
1742321850.233303,18.172.78.102,279,129
1742321850.234713,192.168.0.100,60,723
1742321850.235439,192.168.0.100,128,724
1742321850.235981,192.168.0.100,371,725
1742321850.240315,18.172.78.102,56,130
1742321850.240315,18.172.78.102,54,131
1742321850.240428,18.172.78.102,56,132
1742321850.240428,18.172.78.102,233,133
1742321850.242071,18.172.78.102,706,134
1742321850.24213,192.168.0.100,54,726
1742321850.244226,192.168.0.100,66,727
1742321850.262338,18.66.41.55,68,234
1742321850.262502,192.168.0.100,54,728
1742321850.263352,192.168.0.100,54,729
1742321850.265292,192.168.0.100,721,730
1742321850.272055,18.66.41.55,56,235
1742321850.272853,18.66.41.55,279,236
1742321850.273859,192.168.0.100,60,731
1742321850.274345,192.168.0.100,128,732
1742321850.274814,192.168.0.100,314,733
1742321850.277707,18.66.41.55,56,237
1742321850.277854,18.66.41.55,233,238
1742321850.326197,192.168.0.100,54,734
1742321850.408385,18.66.41.55,464,239
1742321850.410199,192.168.0.100,66,735
1742321850.426342,18.172.78.102,68,135
1742321850.426487,192.168.0.100,54,736
1742321850.429198,192.168.0.100,735,737
1742321850.433651,18.172.78.102,56,136
1742321850.433913,18.172.78.102,279,137
1742321850.435111,192.168.0.100,60,738
1742321850.435685,192.168.0.100,128,739
1742321850.436186,192.168.0.100,328,740
1742321850.440611,18.172.78.102,56,138
1742321850.440835,18.172.78.102,233,139
1742321850.4513,192.168.0.100,54,741
1742321850.480962,192.168.0.100,54,742
1742321850.52962,192.168.0.100,143,743
1742321850.53587,192.168.0.1,302,392
1742321850.545184,192.168.0.100,66,744
1742321850.545695,192.168.0.100,66,745
1742321850.547069,192.168.0.1,68,393
1742321850.547069,192.168.0.1,66,394
1742321850.547209,192.168.0.100,54,746
1742321850.547252,192.168.0.100,54,747
1742321850.547342,192.168.0.100,253,748
1742321850.547345,192.168.0.100,245,749
1742321850.548376,192.168.0.1,56,395
1742321850.548376,192.168.0.1,54,396
1742321850.553839,192.168.0.1,1304,397
1742321850.553976,192.168.0.100,54,750
1742321850.555963,192.168.0.1,56,398
1742321850.555963,192.168.0.1,54,399
1742321850.556057,192.168.0.100,54,751
1742321850.640072,192.168.0.1,262,400
1742321850.653725,192.168.0.1,1514,401
1742321850.653725,192.168.0.1,1514,402
1742321850.653824,192.168.0.100,54,752
1742321850.65565,192.168.0.1,1514,403
1742321850.655694,192.168.0.100,54,753
1742321850.656266,192.168.0.1,241,404
1742321850.65635,192.168.0.100,54,754
1742321850.656377,192.168.0.100,54,755
1742321850.670351,192.168.0.1,56,405
1742321850.829513,18.172.78.102,1237,140
1742321850.844921,192.168.0.100,66,756
1742321850.862347,18.66.41.55,68,240
1742321850.862505,192.168.0.100,54,757
1742321850.865036,192.168.0.100,721,758
1742321850.86895,18.66.41.55,56,241
1742321850.86909,18.66.41.55,279,242
1742321850.869724,192.168.0.100,60,759
1742321850.87021,192.168.0.100,128,760
1742321850.870709,192.168.0.100,340,761
1742321850.871805,192.168.0.100,54,762
1742321850.873719,18.66.41.55,68,243
1742321850.873719,18.66.41.55,54,244
1742321850.874211,18.66.41.55,56,245
1742321850.874211,18.66.41.55,233,246
1742321850.917493,192.168.0.100,54,763
1742321851.022632,18.66.41.55,1494,247
1742321851.026797,18.66.41.55,1494,248
1742321851.026797,18.66.41.55,1347,249
1742321851.02691,192.168.0.100,54,764
1742321851.028487,192.168.0.100,94,765
1742321851.028592,192.168.0.100,94,766
1742321851.028707,192.168.0.100,54,767
1742321851.032522,18.66.41.55,84,250
1742321851.032522,18.66.41.55,66,251
1742321851.032623,192.168.0.100,54,768
1742321851.038347,18.66.41.55,56,252
1742321851.038347,18.66.41.55,56,253
1742321851.522968,104.22.26.181,80,11
1742321851.533004,192.168.0.100,94,769
1742321851.533146,192.168.0.100,94,770
1742321851.533266,192.168.0.100,54,771
1742321851.535469,192.168.0.100,94,772
1742321851.535558,192.168.0.100,94,773
1742321851.535613,192.168.0.100,54,774
1742321851.536885,192.168.0.100,94,775
1742321851.536968,192.168.0.100,94,776
1742321851.537021,192.168.0.100,54,777
1742321851.538244,18.66.41.55,68,254
1742321851.538244,18.66.41.55,54,255
1742321851.538292,192.168.0.100,94,778
1742321851.538391,192.168.0.100,94,779
1742321851.53846,192.168.0.100,54,780
1742321851.539343,18.66.41.55,56,256
1742321851.539343,18.66.41.55,54,257
1742321851.539396,192.168.0.100,54,781
1742321851.539919,192.168.0.100,94,782
1742321851.540041,192.168.0.100,94,783
1742321851.540129,192.168.0.100,54,784
1742321851.540277,18.66.41.55,56,258
1742321851.540277,18.66.41.55,54,259
1742321851.541032,18.172.78.102,56,141
1742321851.541032,18.172.78.102,54,142
1742321851.541082,192.168.0.100,54,785
1742321851.541755,192.168.0.1,314,406
1742321851.542763,192.168.0.100,94,786
1742321851.542868,192.168.0.100,94,787
1742321851.542927,192.168.0.100,54,788
1742321851.542994,18.172.78.102,56,143
1742321851.542994,18.66.41.55,68,260
1742321851.542994,18.66.41.55,56,261
1742321851.542994,18.66.41.55,54,262
1742321851.543072,192.168.0.100,54,789
1742321851.543994,18.66.41.55,68,263
1742321851.543994,18.66.41.55,54,264
1742321851.54476,192.168.0.100,94,790
1742321851.54489,192.168.0.100,94,791
1742321851.544979,192.168.0.100,54,792
1742321851.546516,192.168.0.100,94,793
1742321851.546599,192.168.0.100,94,794
1742321851.546654,192.168.0.100,54,795
1742321851.546765,18.66.41.55,56,265
1742321851.546816,192.168.0.100,54,796
1742321851.547345,192.168.0.1,314,407
1742321851.547946,192.168.0.100,94,797
1742321851.548038,192.168.0.100,94,798
1742321851.548084,192.168.0.100,54,799
1742321851.549353,18.172.78.102,56,144
1742321851.549353,18.172.78.102,56,145
1742321851.549353,18.66.41.55,66,266
1742321851.549412,192.168.0.100,54,800
1742321851.549417,192.168.0.100,94,801
1742321851.549475,192.168.0.100,94,802
1742321851.549543,192.168.0.100,54,803
1742321851.550825,192.168.0.100,94,804
1742321851.550957,192.168.0.100,94,805
1742321851.551027,192.168.0.100,54,806
1742321851.551716,18.66.41.55,56,267
1742321851.551716,18.66.41.55,56,268
1742321851.551716,18.172.78.102,54,146
1742321851.551777,192.168.0.100,54,807
1742321851.552269,192.168.0.100,94,808
1742321851.552348,192.168.0.100,94,809
1742321851.552409,192.168.0.100,54,810
1742321851.552681,18.172.78.102,56,147
1742321851.552714,192.168.0.100,54,811
1742321851.553146,192.168.0.1,323,408
1742321851.55379,192.168.0.100,94,812
1742321851.553855,192.168.0.100,94,813
1742321851.5539,192.168.0.100,54,814
1742321851.555226,192.168.0.100,94,815
1742321851.55532,192.168.0.100,94,816
1742321851.555405,192.168.0.100,54,817
1742321851.55629,18.172.78.102,56,148
1742321851.55629,18.172.78.102,54,149
1742321851.556524,18.172.78.102,56,150
1742321851.556566,192.168.0.100,54,818
1742321851.556741,192.168.0.100,94,819
1742321851.556833,192.168.0.100,94,820
1742321851.556901,192.168.0.100,54,821
1742321851.557346,18.66.41.55,56,269
1742321851.557346,18.66.41.55,56,270
1742321851.557346,18.66.41.55,56,271
1742321851.557346,18.66.41.55,68,272
1742321851.557346,18.66.41.55,56,273
1742321851.557346,18.66.41.55,56,274
1742321851.557346,18.172.78.102,54,151
1742321851.557435,192.168.0.100,54,822
1742321851.557482,192.168.0.100,54,823
1742321851.55819,18.172.78.102,56,152
1742321851.558227,192.168.0.100,54,824
1742321851.55865,192.168.0.1,323,409
1742321851.559694,192.168.0.100,94,825
1742321851.55978,192.168.0.100,94,826
1742321851.559845,192.168.0.100,54,827
1742321851.560437,18.172.78.102,56,153
1742321851.560437,18.172.78.102,54,154
1742321851.56138,18.172.78.102,56,155
1742321851.56138,18.172.78.102,56,156
1742321851.56138,18.172.78.102,56,157
1742321851.56138,18.66.41.55,54,275
1742321851.561445,192.168.0.100,54,828
1742321851.561493,192.168.0.100,54,829
1742321851.561777,192.168.0.100,94,830
1742321851.561964,192.168.0.100,94,831
1742321851.562074,192.168.0.100,54,832
1742321851.562347,18.66.41.55,56,276
1742321851.562347,18.66.41.55,54,277
1742321851.563688,192.168.0.100,94,833
1742321851.563769,192.168.0.100,94,834
1742321851.563828,192.168.0.100,54,835
1742321851.564073,18.172.78.102,56,158
1742321851.564073,18.172.78.102,54,159
1742321851.564128,192.168.0.100,54,836
1742321851.564779,192.168.0.1,378,410
1742321851.566274,18.66.41.55,56,278
1742321851.566274,18.66.41.55,66,279
1742321851.568353,18.66.41.55,56,280
1742321851.568353,18.66.41.55,56,281
1742321851.568353,18.66.41.55,54,282
1742321851.568416,192.168.0.100,54,837
1742321851.569253,18.66.41.55,68,283
1742321851.569253,18.66.41.55,56,284
1742321851.569253,18.66.41.55,56,285
1742321851.569313,192.168.0.100,54,838
1742321851.569504,192.168.0.1,378,411
1742321851.569683,192.168.0.100,94,839
1742321851.569797,192.168.0.100,94,840
1742321851.569872,192.168.0.100,54,841
1742321851.570566,192.168.0.100,54,842
1742321851.573506,192.168.0.1,388,412
1742321851.573944,18.172.78.102,56,160
1742321851.573944,18.172.78.102,56,161
1742321851.573944,18.172.78.102,54,162
1742321851.573999,192.168.0.100,54,843
1742321851.574969,192.168.0.1,388,413
1742321851.794476,18.66.41.55,56,286
1742321851.794581,192.168.0.100,54,844
1742321851.810537,18.66.41.55,56,287
1742321851.810613,192.168.0.100,54,845
1742321851.867201,192.168.0.100,54,846
1742321851.886463,18.66.41.55,56,288
1742321852.758382,150.171.27.11,56,3
1742321853.534223,192.168.0.100,143,847
1742321853.541102,192.168.0.1,302,414
1742321853.691272,192.168.0.100,55,848
1742321853.7104,20.190.146.34,68,2
1742321853.82961,192.168.0.100,55,849
1742321853.862419,20.190.145.140,68,2
1742321854.419551,192.168.0.100,55,850
1742321854.442459,52.109.56.129,68,2
1742321855.54977,192.168.0.1,314,415
1742321855.55081,192.168.0.1,314,416
1742321855.557406,192.168.0.1,323,417
1742321855.56056,192.168.0.1,323,418
1742321855.564684,192.168.0.1,378,419
1742321855.567287,192.168.0.1,378,420
1742321855.570842,192.168.0.1,388,421
1742321855.5769,192.168.0.1,388,422
1742321856.446305,192.168.0.100,55,851
1742321856.466476,104.18.32.47,68,112
1742321856.54118,192.168.0.100,143,852
1742321856.544422,192.168.0.1,302,423
1742321856.54796,192.168.0.1,314,424
1742321856.551671,192.168.0.1,314,425
1742321856.554979,192.168.0.1,323,426
1742321856.561199,192.168.0.1,323,427
1742321856.569178,192.168.0.1,378,428
1742321856.569257,192.168.0.1,378,429
1742321856.573744,192.168.0.1,388,430
1742321856.574174,192.168.0.100,94,853
1742321856.574257,192.168.0.100,94,854
1742321856.574312,192.168.0.100,54,855
1742321856.575199,192.168.0.1,388,431
1742321856.576212,192.168.0.100,94,856
1742321856.576283,192.168.0.100,94,857
1742321856.576332,192.168.0.100,54,858
1742321856.57728,18.172.78.102,56,163
1742321856.57728,18.172.78.102,54,164
1742321856.577355,192.168.0.100,54,859
1742321856.578157,192.168.0.100,94,860
1742321856.578239,192.168.0.100,94,861
1742321856.578338,192.168.0.100,54,862
1742321856.579141,18.172.78.102,56,165
1742321856.579141,18.172.78.102,54,166
1742321856.579195,192.168.0.100,54,863
1742321856.580252,192.168.0.100,94,864
1742321856.580316,192.168.0.100,94,865
1742321856.580361,192.168.0.100,54,866
1742321856.581002,18.172.78.102,56,167
1742321856.581002,18.66.41.55,66,289
1742321856.582388,192.168.0.100,94,867
1742321856.582491,192.168.0.100,94,868
1742321856.58256,192.168.0.100,54,869
1742321856.582872,18.66.41.55,56,290
1742321856.582872,18.66.41.55,56,291
1742321856.582872,18.66.41.55,54,292
1742321856.582934,192.168.0.100,54,870
1742321856.584397,192.168.0.100,94,871
1742321856.584483,192.168.0.100,94,872
1742321856.584559,192.168.0.100,54,873
1742321856.585569,18.66.41.55,56,293
1742321856.585569,18.66.41.55,56,294
1742321856.585569,18.66.41.55,66,295
1742321856.585645,192.168.0.100,54,874
1742321856.587479,192.168.0.100,94,875
1742321856.587572,192.168.0.100,94,876
1742321856.587644,192.168.0.100,54,877
1742321856.587766,18.66.41.55,56,296
1742321856.587766,18.66.41.55,56,297
1742321856.587766,18.66.41.55,66,298
1742321856.587827,192.168.0.100,54,878
1742321856.590007,18.66.41.55,56,299
1742321856.590007,18.66.41.55,56,300
1742321856.590007,18.172.78.102,54,168
1742321856.590089,192.168.0.100,54,879
1742321856.590273,18.172.78.102,56,169
1742321856.59032,192.168.0.100,54,880
1742321856.590541,192.168.0.100,94,881
1742321856.590768,192.168.0.100,94,882
1742321856.590839,192.168.0.100,54,883
1742321856.593488,192.168.0.100,94,884
1742321856.593595,192.168.0.100,94,885
1742321856.593661,192.168.0.100,54,886
1742321856.594481,18.66.41.55,56,301
1742321856.594481,18.66.41.55,66,302
1742321856.595465,192.168.0.100,94,887
1742321856.595564,192.168.0.100,94,888
1742321856.595637,192.168.0.100,54,889
1742321856.597183,18.66.41.55,56,303
1742321856.597183,18.66.41.55,56,304
1742321856.597183,18.172.78.102,54,170
1742321856.597257,192.168.0.100,54,890
1742321856.597913,18.172.78.102,56,171
1742321856.597913,18.66.41.55,66,305
1742321856.597962,192.168.0.100,54,891
1742321856.598531,192.168.0.100,94,892
1742321856.598639,192.168.0.100,94,893
1742321856.598707,192.168.0.100,54,894
1742321856.600424,192.168.0.100,94,895
1742321856.60053,192.168.0.100,94,896
1742321856.600603,192.168.0.100,54,897
1742321856.60191,18.66.41.55,56,306
1742321856.60191,18.66.41.55,56,307
1742321856.60191,18.66.41.55,54,308
1742321856.601973,192.168.0.100,54,898
1742321856.602364,192.168.0.100,94,899
1742321856.60243,192.168.0.100,94,900
1742321856.602477,192.168.0.100,54,901
1742321856.602988,18.66.41.55,56,309
1742321856.602988,18.172.78.102,54,172
1742321856.603031,192.168.0.100,54,902
1742321856.604872,18.172.78.102,56,173
1742321856.604872,18.172.78.102,54,174
1742321856.604936,192.168.0.100,54,903
1742321856.606301,18.172.78.102,56,175
1742321856.606338,192.168.0.100,54,904
1742321856.606701,192.168.0.100,94,905
1742321856.606802,192.168.0.100,94,906
1742321856.606881,192.168.0.100,54,907
1742321856.608431,192.168.0.100,94,908
1742321856.608499,192.168.0.100,94,909
1742321856.608546,192.168.0.100,54,910
1742321856.609944,18.66.41.55,68,310
1742321856.609944,18.66.41.55,54,311
1742321856.611162,18.66.41.55,56,312
1742321856.611162,18.172.78.102,54,176
1742321856.611218,192.168.0.100,54,911
1742321856.611418,192.168.0.100,94,912
1742321856.611504,192.168.0.100,94,913
1742321856.611597,192.168.0.100,54,914
1742321856.611865,18.172.78.102,56,177
1742321856.611865,18.172.78.102,54,178
1742321856.613533,192.168.0.100,94,915
1742321856.613648,192.168.0.100,94,916
1742321856.613726,192.168.0.100,54,917
1742321856.613965,18.172.78.102,56,179
1742321856.613965,18.172.78.102,54,180
1742321856.615445,192.168.0.100,94,918
1742321856.615524,192.168.0.100,94,919
1742321856.615578,192.168.0.100,54,920
1742321856.619145,18.172.78.102,56,181
1742321856.619145,18.66.41.55,54,313
1742321856.619235,192.168.0.100,54,921
1742321856.620051,18.66.41.55,56,314
1742321856.620051,18.66.41.55,66,315
1742321856.620104,192.168.0.100,54,922
1742321856.620519,18.66.41.55,56,316
1742321856.620519,18.66.41.55,54,317
1742321856.620576,192.168.0.100,54,923
1742321856.850478,18.172.78.102,56,182
1742321856.850541,192.168.0.100,54,924
1742321857.09849,104.22.26.181,80,12
1742321857.149746,192.168.0.100,54,925
1742321859.176639,192.168.0.1,306,432
1742321859.279983,192.168.0.1,315,433
1742321859.385721,192.168.0.1,378,434
1742321859.488751,192.168.0.1,370,435
1742321859.591781,192.168.0.1,315,436
1742321859.697667,192.168.0.1,354,437
1742321859.800481,192.168.0.1,386,438
1742321859.903394,192.168.0.1,315,439
1742321860.00923,192.168.0.1,374,440
1742321860.112919,192.168.0.1,368,441
1742321860.216222,192.168.0.1,315,442
1742321860.319506,192.168.0.1,370,443
1742321860.425481,192.168.0.1,380,444
1742321860.5849,192.168.0.100,143,926
1742321860.588617,192.168.0.1,302,445
1742321860.601816,192.168.0.100,66,927
1742321860.60229,192.168.0.100,66,928
1742321860.603661,192.168.0.1,68,446
1742321860.603661,192.168.0.1,66,447
1742321860.603778,192.168.0.100,54,929
1742321860.603814,192.168.0.100,54,930
1742321860.603891,192.168.0.100,253,931
1742321860.603976,192.168.0.100,245,932
1742321860.604837,192.168.0.1,56,448
1742321860.604837,192.168.0.1,54,449
1742321860.609297,192.168.0.1,1304,450
1742321860.609428,192.168.0.100,54,933
1742321860.611927,192.168.0.1,56,451
1742321860.611927,192.168.0.1,54,452
1742321860.611984,192.168.0.100,54,934
1742321860.692941,192.168.0.1,262,453
1742321860.708815,192.168.0.1,1514,454
1742321860.708815,192.168.0.1,1514,455
1742321860.708926,192.168.0.100,54,935
1742321860.710532,192.168.0.1,1514,456
1742321860.710583,192.168.0.100,54,936
1742321860.710741,192.168.0.1,241,457
1742321860.710793,192.168.0.100,54,937
1742321860.710843,192.168.0.100,54,938
1742321860.730597,192.168.0.1,56,458
1742321862.103704,104.22.26.181,80,13
1742321862.139756,192.168.0.100,55,939
1742321862.155219,192.168.0.100,54,940
1742321862.374586,20.189.173.3,68,13
1742321862.592909,192.168.0.1,314,459
1742321862.596355,192.168.0.1,314,460
1742321862.599723,192.168.0.1,323,461
1742321862.603185,192.168.0.1,323,462
1742321862.609412,192.168.0.1,378,463
1742321862.612827,192.168.0.1,378,464
1742321862.616254,192.168.0.1,388,465
1742321862.619709,192.168.0.1,388,466
1742321863.588886,192.168.0.100,143,941
1742321863.592721,192.168.0.1,302,467
1742321864.595076,192.168.0.1,314,468
1742321864.601271,192.168.0.1,314,469
1742321864.604671,192.168.0.1,323,470
1742321864.608195,192.168.0.1,323,471
1742321864.61149,192.168.0.1,378,472
1742321864.614965,192.168.0.1,378,473
1742321864.62133,192.168.0.1,388,474
1742321864.624578,192.168.0.1,388,475
1742321866.604956,192.168.0.100,143,942
1742321866.609438,192.168.0.1,302,476
1742321866.613045,192.168.0.1,314,477
1742321866.616612,192.168.0.1,314,478
1742321866.620073,192.168.0.1,323,479
1742321866.623436,192.168.0.1,323,480
1742321866.629634,192.168.0.1,378,481
1742321866.633037,192.168.0.1,378,482
1742321866.636448,192.168.0.1,388,483
1742321866.64024,192.168.0.1,388,484
1742321867.322704,104.22.26.181,80,14
1742321867.369311,192.168.0.100,54,943
1742321867.902829,192.168.0.100,55,944
1742321867.927378,151.101.153.229,68,3
1742321868.511328,192.168.0.100,55,945
1742321868.530752,104.18.32.47,68,113
1742321869.584524,192.168.0.100,55,946
1742321870.457302,192.168.0.100,55,947
1742321870.474799,151.101.0.223,68,5
1742321870.645501,192.168.0.100,143,948
1742321870.650108,192.168.0.1,302,485
1742321870.66242,192.168.0.100,66,949
1742321870.662421,192.168.0.100,66,950
1742321870.663588,192.168.0.1,68,486
1742321870.663588,192.168.0.1,66,487
1742321870.663732,192.168.0.100,54,951
1742321870.663778,192.168.0.100,54,952
1742321870.663922,192.168.0.100,245,953
1742321870.663957,192.168.0.100,253,954
1742321870.664737,192.168.0.1,56,488
1742321870.664737,192.168.0.1,54,489
1742321870.666708,192.168.0.1,1304,490
1742321870.666857,192.168.0.100,54,955
1742321870.668255,192.168.0.1,56,491
1742321870.668255,192.168.0.1,54,492
1742321870.668341,192.168.0.100,54,956
1742321870.722304,192.168.0.100,55,957
1742321870.742803,151.101.0.223,68,6
1742321870.752246,192.168.0.1,262,493
1742321870.753801,192.168.0.1,1514,494
1742321870.753868,192.168.0.100,54,958
1742321870.75529,192.168.0.1,1514,495
1742321870.75529,192.168.0.1,1514,496
1742321870.75535,192.168.0.100,54,959
1742321870.755483,192.168.0.1,241,497
1742321870.755532,192.168.0.100,54,960
1742321870.755708,192.168.0.100,54,961
1742321870.7708,192.168.0.1,56,498
1742321872.657498,192.168.0.1,314,499
1742321872.660889,192.168.0.1,314,500
1742321872.664287,192.168.0.1,323,501
1742321872.6681,192.168.0.1,323,502
1742321872.671121,192.168.0.1,378,503
1742321872.677314,192.168.0.1,378,504
1742321872.680667,192.168.0.1,388,505
1742321872.684109,192.168.0.1,388,506
1742321873.649808,192.168.0.100,143,962
1742321873.654573,192.168.0.1,302,507
1742321873.66116,192.168.0.1,314,508
1742321873.664532,192.168.0.1,314,509
1742321873.668031,192.168.0.1,323,510
1742321873.671422,192.168.0.1,323,511
1742321873.677669,192.168.0.1,378,512
1742321873.681038,192.168.0.1,378,513
1742321873.684535,192.168.0.1,388,514
1742321873.687894,192.168.0.1,388,515
1742321876.658774,192.168.0.100,143,963
1742321876.66359,192.168.0.1,302,516
1742321877.668656,192.168.0.1,314,517
1742321877.671383,192.168.0.1,314,518
1742321877.6775,192.168.0.1,323,519
1742321877.680839,192.168.0.1,323,520
1742321877.684421,192.168.0.1,378,521
1742321877.687672,192.168.0.1,378,522
1742321877.693865,192.168.0.1,388,523
1742321877.697315,192.168.0.1,388,524
1742321880.176778,192.168.0.1,306,525
1742321880.279916,192.168.0.1,315,526
1742321880.385742,192.168.0.1,378,527
1742321880.488987,192.168.0.1,370,528
1742321880.592205,192.168.0.1,315,529
1742321880.695684,192.168.0.1,354,530
1742321880.700663,192.168.0.100,143,964
1742321880.716582,192.168.0.100,66,965
1742321880.717223,192.168.0.100,66,966
1742321880.719336,192.168.0.1,68,531
1742321880.719336,192.168.0.1,66,532
1742321880.719557,192.168.0.100,54,967
1742321880.719619,192.168.0.100,54,968
1742321880.719742,192.168.0.100,253,969
1742321880.719748,192.168.0.100,245,970
1742321880.721764,192.168.0.1,56,533
1742321880.721764,192.168.0.1,54,534
1742321880.726977,192.168.0.1,1304,535
1742321880.727182,192.168.0.100,54,971
1742321880.728687,192.168.0.1,56,536
1742321880.728687,192.168.0.1,54,537
1742321880.72878,192.168.0.100,54,972
1742321880.730214,192.168.0.100,54,973
1742321880.800708,192.168.0.1,386,538
1742321880.903784,192.168.0.1,315,539
1742321880.96797,192.168.0.100,55,974
1742321880.990989,52.111.252.17,68,30
1742321881.007577,192.168.0.1,374,540
1742321881.030162,192.168.0.100,54,975
1742321881.079698,192.168.0.100,54,976
1742321881.080497,192.168.0.100,66,977
1742321881.086165,52.98.57.130,56,1
1742321881.086165,52.98.57.130,66,2
1742321881.086361,192.168.0.100,54,978
1742321881.08927,192.168.0.100,979,979
1742321881.09861,52.98.57.130,351,3
1742321881.098738,192.168.0.100,54,980
1742321881.102782,192.168.0.100,134,981
1742321881.103252,192.168.0.100,134,982
1742321881.1037,192.168.0.100,1351,983
1742321881.110815,52.98.57.130,56,4
1742321881.111005,52.98.57.130,513,5
1742321881.111005,52.98.57.130,116,6
1742321881.11111,192.168.0.100,54,984
1742321881.11201,192.168.0.100,85,985
1742321881.114606,192.168.0.1,368,541
1742321881.119839,192.168.0.100,66,986
1742321881.119928,192.168.0.100,66,987
1742321881.120329,192.168.0.100,66,988
1742321881.12303,52.98.57.130,88,7
1742321881.123153,192.168.0.100,54,989
1742321881.124654,23.53.243.15,68,1
1742321881.124654,23.53.243.15,66,2
1742321881.124879,192.168.0.100,54,990
1742321881.12495,192.168.0.100,54,991
1742321881.127441,192.168.0.100,823,992
1742321881.127441,192.168.0.100,823,993
1742321881.128049,192.168.0.100,66,994
1742321881.131278,23.53.243.15,68,3
1742321881.131278,52.98.57.130,54,8
1742321881.131441,192.168.0.100,54,995
1742321881.131821,23.53.243.15,56,4
1742321881.132989,23.53.243.15,318,5
1742321881.133114,192.168.0.100,54,996
1742321881.133188,23.53.243.15,318,6
1742321881.133254,192.168.0.100,54,997
1742321881.133764,192.168.0.100,823,998
1742321881.133768,23.53.243.15,68,7
1742321881.133768,23.53.243.15,66,8
1742321881.133906,192.168.0.100,66,999
1742321881.133946,192.168.0.100,54,1000
1742321881.134336,192.168.0.100,134,1001
1742321881.134355,192.168.0.100,134,1002
1742321881.134593,192.168.0.100,134,1003
1742321881.13466,192.168.0.100,134,1004
1742321881.134846,192.168.0.100,1438,1005
1742321881.134846,192.168.0.100,1438,1006
1742321881.134846,192.168.0.100,1438,1007
1742321881.134846,192.168.0.100,607,1008
1742321881.135106,192.168.0.100,1438,1009
1742321881.135106,192.168.0.100,1438,1010
1742321881.135106,192.168.0.100,1438,1011
1742321881.135106,192.168.0.100,606,1012
1742321881.136254,192.168.0.100,823,1013
1742321881.137382,23.53.243.15,56,9
1742321881.137382,23.53.243.15,54,10
1742321881.13798,23.53.243.15,56,11
1742321881.13798,23.53.243.15,56,12
1742321881.138193,23.53.243.15,341,13
1742321881.138193,23.53.243.15,341,14
1742321881.138193,23.53.243.15,115,15
1742321881.138296,192.168.0.100,54,1014
1742321881.138355,192.168.0.100,54,1015
1742321881.138502,23.53.243.15,115,16
1742321881.138548,192.168.0.100,54,1016
1742321881.138603,23.53.243.15,88,17
1742321881.138603,23.53.243.15,88,18
1742321881.138603,23.53.243.15,318,19
1742321881.138692,192.168.0.100,54,1017
1742321881.138727,192.168.0.100,54,1018
1742321881.138756,192.168.0.100,54,1019
1742321881.139121,192.168.0.100,85,1020
1742321881.139122,192.168.0.100,85,1021
1742321881.139311,23.53.243.15,68,20
1742321881.139311,23.53.243.15,54,21
1742321881.139747,192.168.0.100,134,1022
1742321881.139967,23.53.243.15,56,22
1742321881.139967,23.53.243.15,54,23
1742321881.139998,192.168.0.100,134,1023
1742321881.140231,192.168.0.100,1438,1024
1742321881.140231,192.168.0.100,1438,1025
1742321881.140231,192.168.0.100,1438,1026
1742321881.140231,192.168.0.100,527,1027
1742321881.14041,192.168.0.100,155,1028
1742321881.140502,192.168.0.100,85,1029
1742321881.140752,23.53.243.15,318,24
1742321881.140821,192.168.0.100,54,1030
1742321881.142,192.168.0.100,134,1031
1742321881.142278,192.168.0.100,134,1032
